,grid1-loss-prophet-daily,grid1-loss-prophet-pred,grid1-loss-prophet-trend,grid1-loss-prophet-weekly,grid1-loss-prophet-yearly,grid2-loss-prophet-daily,grid2-loss-prophet-pred,grid2-loss-prophet-trend,grid2-loss-prophet-weekly,grid2-loss-prophet-yearly,grid3-loss-prophet-pred,grid3-loss-prophet-trend,grid3-loss-prophet-weekly,grid3-loss-prophet-yearly
13759,2.06514,12.605,13.0837,0.799662,-3.3435900000000003,0.474663,11.2381,11.5688,0.186408,-0.991763,1.03295,2.09518,0.00571575,-1.0845799999999999
13760,2.4342099999999998,12.9484,13.0816,0.7796310000000001,-3.3470800000000005,0.498101,11.2583,11.5696,0.184322,-0.9936659999999999,1.03583,2.0954900000000003,0.00553066,-1.08412
13761,2.20118,12.6906,13.0795,0.7604920000000001,-3.3505800000000003,0.417283,11.1743,11.5704,0.18227000000000002,-0.995591,1.0341200000000002,2.0958099999999997,0.00533958,-1.08365
13762,1.82475,12.2904,13.0774,0.7422890000000001,-3.3540900000000002,0.319823,11.0737,11.5712,0.18025,-0.9975379999999999,1.03096,2.09613,0.0051453,-1.08317
13763,1.66725,12.11,13.0753,0.725038,-3.35762,0.260255,11.011,11.5719,0.178255,-0.9995059999999999,1.02895,2.09645,0.00495057,-1.08269
13764,1.79215,12.2129,13.0732,0.70873,-3.3611699999999995,0.24157399999999998,10.9891,11.5727,0.176277,-1.0015,1.0286899999999999,2.0967700000000002,0.00475808,-1.08219
13765,2.03062,12.4303,13.0711,0.6933239999999999,-3.36473,0.24274899999999996,10.9871,11.5735,0.174304,-1.0035100000000001,1.02934,2.09708,0.00457041,-1.08169
13766,2.20242,12.5819,13.069,0.678751,-3.3683,0.254668,10.9958,11.5743,0.172321,-1.0055399999999999,1.03009,2.0974,0.00439002,-1.08118
13767,2.26228,12.6222,13.0669,0.664913,-3.37189,0.28605,11.0239,11.5751,0.170307,-1.00759,1.0309700000000002,2.0977200000000003,0.00421917,-1.08067
13768,2.25427,12.5952,13.0648,0.6516810000000001,-3.37549,0.337973,11.0724,11.5759,0.16824,-1.00967,1.03226,2.09804,0.00405992,-1.0801399999999999
13769,2.1656,12.488,13.0626,0.638899,-3.37911,0.380679,11.1117,11.5767,0.16609300000000002,-1.01176,1.03345,2.09836,0.0039141,-1.0796
13770,1.86468,12.1689,13.0605,0.626382,-3.38274,0.36351100000000003,11.0909,11.5775,0.163833,-1.01388,1.03311,2.0986700000000003,0.00378328,-1.0790600000000001
13771,1.20208,11.488,13.0584,0.61392,-3.3863800000000004,0.25252399999999997,10.9762,11.5783,0.161427,-1.0160200000000001,1.03,2.09899,0.00366876,-1.07851
13772,0.169255,10.4368,13.0563,0.6012770000000001,-3.39004,0.059352800000000004,10.7791,11.579,0.158833,-1.0181799999999999,1.0243200000000001,2.09931,0.00357151,-1.07795
13773,-1.05623,9.19246,13.0542,0.588198,-3.39371,-0.167822,10.5477,11.5798,0.15600999999999998,-1.02036,1.01779,2.09963,0.0034921999999999996,-1.07739
13774,-2.23043,7.99868,13.0521,0.574407,-3.3974,-0.382067,10.3289,11.5806,0.152911,-1.0225600000000001,1.01232,2.09995,0.00343119,-1.07681
13775,-3.20132,7.002669999999999,12.8532,0.562642,-3.2118900000000004,-0.5659069999999999,10.1876,11.5225,0.151731,-0.92066,1.0390700000000002,2.27019,0.00337541,-1.2157200000000001
13776,-3.9479699999999998,6.23399,12.850999999999999,0.546488,-3.21557,-0.7198899999999999,10.0285,11.5232,0.147844,-0.922658,1.03667,2.2705599999999997,0.00335244,-1.21499
13777,-4.445119999999999,5.71315,12.8488,0.528701,-3.21926,-0.828808,9.914019999999999,11.524000000000001,0.143518,-0.9246770000000001,1.03495,2.27093,0.00334692,-1.21425
13778,-4.53984,5.59278,12.8466,0.508963,-3.22296,-0.843413,9.893310000000001,11.5247,0.13869700000000001,-0.926717,1.03491,2.2713,0.00335787,-1.2135
13779,-3.9927300000000003,6.11196,12.8444,0.486957,-3.22667,-0.708546,10.0215,11.5255,0.133325,-0.9287790000000001,1.03871,2.27167,0.00338398,-1.21275
13780,-2.69903,7.37513,12.8422,0.462369,-3.2304,-0.4179,10.3048,11.5262,0.127343,-0.930861,1.04779,2.27204,0.00342365,-1.2119799999999998
13781,-0.8937860000000001,9.14696,12.84,0.43489300000000003,-3.23414,-0.044705199999999994,10.67,11.527000000000001,0.120696,-0.9329649999999999,1.06093,2.27241,0.003475,-1.2112100000000001
13782,0.879862,10.884,12.8378,0.40423600000000004,-3.2379,0.287145,10.9931,11.5277,0.113326,-0.935089,1.0743200000000002,2.27278,0.00353589,-1.21043
13783,2.06521,12.0292,12.8356,0.370122,-3.24167,0.475386,11.1718,11.5285,0.105179,-0.937234,1.08374,2.27315,0.00360396,-1.20964
13784,2.43404,12.3542,12.8334,0.332295,-3.24545,0.498934,11.185,11.5292,0.0962045,-0.9394,1.0872700000000002,2.27351,0.00367666,-1.20884
13785,2.20148,12.0739,12.8312,0.290526,-3.2492400000000004,0.41825,11.093,11.53,0.086353,-0.9415870000000001,1.0862100000000001,2.27388,0.00375126,-1.20803
13786,1.82572,11.6462,12.8289,0.24461599999999997,-3.25305,0.32087899999999997,10.9834,11.5308,0.0755808,-0.943795,1.0837299999999999,2.27425,0.00382492,-1.2072100000000001
13787,1.66841,11.4327,12.8267,0.19439700000000001,-3.25687,0.261277,10.9106,11.5315,0.0638486,-0.946023,1.08237,2.27462,0.00389468,-1.20638
13788,1.79276,11.4963,12.8245,0.139741,-3.2607,0.24243499999999998,10.8775,11.5323,0.0511233,-0.9482709999999999,1.08275,2.2749900000000003,0.00395757,-1.20555
13789,2.03029,11.6686,12.8223,0.0805569,-3.26455,0.243387,10.8632,11.533,0.037377999999999995,-0.9505399999999999,1.08402,2.27536,0.00401057,-1.2047
13790,2.20132,11.7698,12.8201,0.0167986,-3.26841,0.25506999999999996,10.8586,11.5338,0.022593099999999998,-0.95283,1.0854,2.27573,0.00405071,-1.20385
13791,2.2608,11.7549,12.8179,-0.0515357,-3.27228,0.286184,10.8723,11.5345,0.00675716,-0.95514,1.0868799999999998,2.2761,0.00407508,-1.20298
13792,2.25258,11.6677,12.8157,-0.1244,-3.27617,0.337766,10.9054,11.5353,-0.010133,-0.95747,1.08873,2.27647,0.00408089,-1.20211
13793,2.16356,11.4953,12.8135,-0.201701,-3.28007,0.38009,10.9282,11.536,-0.028071299999999997,-0.9598200000000001,1.0904399999999999,2.27684,0.00406549,-1.20123
13794,1.86222,11.1062,12.8113,-0.28329299999999996,-3.28398,0.362634,10.8902,11.5368,-0.0470422,-0.96219,1.0905799999999999,2.2772,0.00402642,-1.20034
13795,1.19963,10.3518,12.8091,-0.36898400000000003,-3.2879,0.251605,10.7575,11.5375,-0.06702029999999999,-0.9645799999999999,1.08792,2.27757,0.00396144,-1.19944
13796,0.167624,9.2241,12.8068,-0.45853,-3.2918300000000005,0.058654700000000004,10.542,11.5383,-0.08796989999999999,-0.9669909999999999,1.08267,2.27794,0.00386856,-1.1985299999999999
13797,-1.0564200000000001,7.90079,12.8046,-0.551639,-3.29578,-0.168213,10.2915,11.539000000000001,-0.109845,-0.9694209999999999,1.07653,2.27831,0.00374608,-1.19761
13798,-2.2292799999999997,6.625439999999999,12.8024,-0.6479689999999999,-3.2997400000000003,-0.382315,10.052999999999999,11.5398,-0.132589,-0.9718709999999999,1.0714,2.27868,0.00359261,-1.19668
13799,-3.1981599999999997,5.543769999999999,12.4262,-0.7435039999999999,-2.94076,-0.565651,9.90271,11.7328,-0.15796400000000002,-1.1064399999999999,1.21246,2.38345,0.00334169,-1.15547
13800,-3.9451300000000002,4.68906,12.4238,-0.8447950000000001,-2.94483,-0.71973,9.722660000000001,11.7336,-0.18249100000000001,-1.1087200000000001,1.21109,2.38383,0.00312707,-1.15353
13801,-4.44264,4.081840000000001,12.4214,-0.948033,-2.9489099999999997,-0.8288,9.58698,11.7344,-0.207644,-1.11103,1.2104,2.3842,0.00288019,-1.15159
13802,-4.537640000000001,3.87569,12.419,-1.05271,-2.9530000000000003,-0.8436309999999999,9.54498,11.7353,-0.233325,-1.11335,1.2113399999999999,2.38458,0.00260106,-1.14963
13803,-3.9910099999999997,4.31025,12.4166,-1.15829,-2.9571,-0.709046,9.65197,11.7361,-0.25942800000000005,-1.11569,1.21605,2.38495,0.00229001,-1.1476600000000001
13804,-2.6983599999999996,5.49049,12.4143,-1.26421,-2.96121,-0.41866000000000003,9.91443,11.737,-0.28583400000000003,-1.11805,1.22596,2.3853299999999997,0.00194781,-1.14567
13805,-0.894632,7.18204,12.4119,-1.36986,-2.9653400000000003,-0.045598599999999996,10.2594,11.7378,-0.312422,-1.12043,1.23987,2.3857,0.00157555,-1.14367
13806,0.87765,8.84303,12.4095,-1.4746299999999999,-2.96948,0.286301,10.5631,11.7387,-0.33906,-1.12283,1.25401,2.3860799999999998,0.00117473,-1.1416600000000001
13807,2.0625,9.91807,12.4071,-1.5779,-2.97363,0.474739,10.7234,11.7395,-0.365612,-1.12525,1.26419,2.38645,0.0007471730000000001,-1.13963
13808,2.43185,10.1797,12.4047,-1.6790200000000002,-2.97779,0.498522,10.7192,11.7403,-0.391934,-1.1276899999999999,1.2684600000000001,2.38682,0.00029507,-1.1375899999999999
13809,2.2002900000000003,9.84328,12.4023,-1.7773700000000001,-2.98196,0.418016,10.6112,11.7412,-0.41788100000000006,-1.13015,1.26811,2.3872,-0.000179083,-1.13554
13810,1.82522,9.366719999999999,12.3999,-1.87228,-2.98615,0.320745,10.4868,11.742,-0.44330299999999995,-1.13263,1.26631,2.38757,-0.00067249,-1.13347
13811,1.66788,9.111930000000001,12.3975,-1.96314,-2.99035,0.261225,10.4009,11.7429,-0.46805,-1.1351200000000001,1.26562,2.38795,-0.00118209,-1.13139
13812,1.7917299999999998,9.142999999999999,12.3952,-2.04933,-2.99456,0.242515,10.3566,11.7437,-0.49196899999999993,-1.13764,1.26667,2.38832,-0.00170457,-1.1293
13813,2.02887,9.29262,12.3928,-2.13025,-2.99878,0.24366100000000002,10.3331,11.7446,-0.5149100000000001,-1.1401700000000001,1.26863,2.3887,-0.00223644,-1.12719
13814,2.1999400000000002,9.382,12.3904,-2.20532,-3.0030099999999997,0.255537,10.3215,11.7454,-0.536723,-1.1427200000000002,1.2707,2.3890700000000002,-0.00277403,-1.12507
13815,2.2597099999999997,9.366439999999999,12.388,-2.2740099999999996,-3.00725,0.28676199999999996,10.3304,11.7462,-0.557261,-1.14529,1.2728899999999999,2.38945,-0.00331353,-1.12294
13816,2.25161,9.28991,12.3856,-2.33581,-3.0115,0.338339,10.3612,11.7471,-0.576384,-1.14788,1.27547,2.3898200000000003,-0.00385107,-1.12079
13817,2.16247,9.139669999999999,12.3832,-2.39025,-3.0157700000000003,0.380583,10.3841,11.7479,-0.593954,-1.15049,1.27795,2.3902,-0.00438271,-1.11863
13818,1.8611099999999998,8.784980000000001,12.3808,-2.43692,-3.02005,0.363044,10.3489,11.7488,-0.6098439999999999,-1.1531200000000001,1.27891,2.39057,-0.00490454,-1.11646
13819,1.19908,8.07775,12.3784,-2.4754400000000003,-3.02433,0.251972,10.2219,11.7496,-0.623931,-1.1557600000000001,1.2771,2.39094,-0.00541266,-1.11427
13820,0.16829000000000002,7.0102199999999995,12.3761,-2.5055,-3.0286299999999997,0.059013800000000005,10.0149,11.7505,-0.636104,-1.15842,1.27274,2.39132,-0.00590328,-1.1120700000000001
13821,-1.05436,5.75954,12.3737,-2.52684,-3.03294,-0.16786099999999998,9.776069999999999,11.7513,-0.646262,-1.1611,1.26752,2.39169,-0.00637272,-1.10986
13822,-2.22629,4.56849,12.3713,-2.53925,-3.03726,-0.381996,9.55203,11.7521,-0.6543140000000001,-1.1638,1.26335,2.39207,-0.00681747,-1.10763
13823,-3.19551,3.61915,12.4481,-2.5385,-3.09498,-0.565492,9.26362,10.8394,-0.664504,-0.34575100000000003,1.21167,2.26212,-0.00720929,-1.02437
13824,-3.94127,2.87243,12.4458,-2.5327599999999997,-3.0992900000000003,-0.719459,9.10369,10.8398,-0.668568,-0.34811,1.2101,2.26247,-0.00761531,-1.02244
13825,-4.43771,2.38416,12.4434,-2.5179,-3.1036200000000003,-0.8283860000000001,8.9911,10.8403,-0.670312,-0.350488,1.20927,2.26282,-0.00798775,-1.0205
13826,-4.53231,2.3067900000000003,12.440999999999999,-2.49395,-3.10795,-0.8431870000000001,8.97498,10.8407,-0.6696949999999999,-0.352883,1.21012,2.26316,-0.00832393,-1.01855
13827,-3.9864599999999997,2.8788400000000003,12.4386,-2.46102,-3.1122900000000002,-0.708785,9.110430000000001,10.8412,-0.6666920000000001,-0.355296,1.21482,2.2635099999999997,-0.00862152,-1.0165799999999998
13828,-2.6957299999999997,4.20456,12.4362,-2.41929,-3.1166400000000003,-0.41874799999999995,9.403889999999999,10.8417,-0.661292,-0.357727,1.2247700000000001,2.2638599999999998,-0.00887852,-1.0146
13829,-0.894367,6.0494699999999995,12.4338,-2.369,-3.12101,-0.0460324,9.78241,10.8421,-0.6534989999999999,-0.360175,1.23879,2.26421,-0.00909334,-1.01261
13830,0.876031,7.871689999999999,12.4315,-2.31042,-3.12538,0.285698,10.1223,10.8426,-0.643334,-0.362641,1.2531,2.26455,-0.00926476,-1.01061
13831,2.06008,9.11548,12.4291,-2.24392,-3.1297599999999997,0.47418999999999994,10.3213,10.843,-0.630832,-0.365124,1.2635299999999998,2.2649,-0.00939197,-1.0086
13832,2.42965,9.5523,12.4267,-2.16988,-3.13415,0.498162,10.357999999999999,10.8435,-0.6160439999999999,-0.36762399999999995,1.26813,2.26525,-0.009474600000000001,-1.00657
13833,2.1987200000000002,9.395710000000001,12.4243,-2.0887599999999997,-3.13856,0.41784399999999994,10.2926,10.8439,-0.599036,-0.370142,1.26819,2.26559,-0.00951266,-1.00453
13834,1.82408,9.101989999999999,12.4219,-2.00105,-3.14297,0.32069000000000003,10.2125,10.8444,-0.579888,-0.372676,1.26684,2.26594,-0.00950661,-1.00248
13835,1.66671,9.03158,12.4195,-1.9072799999999999,-3.14739,0.261237,10.1722,10.8449,-0.558692,-0.375227,1.2666600000000001,2.26629,-0.00945731,-1.00042
13836,1.7902099999999999,9.247539999999999,12.4172,-1.80801,-3.1518200000000003,0.242594,10.1746,10.8453,-0.535557,-0.377795,1.26827,2.26664,-0.009366,-0.99834
13837,2.02697,9.58164,12.4148,-1.70385,-3.15626,0.24380900000000003,10.1986,10.8458,-0.510601,-0.38038,1.27085,2.2669799999999998,-0.00923431,-0.996252
13838,2.19778,9.85405,12.4124,-1.59541,-3.16071,0.255702,10.235,10.8462,-0.483954,-0.382982,1.27359,2.26733,-0.00906426,-0.994152
13839,2.25737,10.0189,12.41,-1.48333,-3.1651700000000003,0.286853,10.2922,10.8467,-0.45575600000000005,-0.3856,1.2764799999999998,2.26768,-0.00885816,-0.9920399999999999
13840,2.24916,10.1189,12.4076,-1.36827,-3.1696400000000002,0.338305,10.3711,10.8471,-0.42615699999999995,-0.388234,1.27979,2.26802,-0.00861865,-0.989916
13841,2.16008,10.1403,12.4052,-1.25088,-3.1741099999999998,0.380465,10.4419,10.8476,-0.395315,-0.390885,1.2830000000000001,2.26837,-0.00834865,-0.9877799999999999
13842,1.8591099999999998,9.95154,12.4029,-1.13182,-3.1786,0.362954,10.4541,10.8481,-0.36339299999999997,-0.393552,1.2847,2.26872,-0.00805133,-0.9856309999999999
13843,1.19782,9.40344,12.4005,-1.01176,-3.1831,0.25199699999999997,10.3737,10.8485,-0.33055999999999996,-0.396235,1.28366,2.26907,-0.00773002,-0.9834700000000001
13844,0.167978,8.48715,12.3981,-0.891322,-3.1876,0.059145800000000005,10.2122,10.849,-0.29699000000000003,-0.398934,1.2800799999999999,2.2694099999999997,-0.00738827,-0.981298
13845,-1.0537,7.37874,12.3957,-0.7711520000000001,-3.19211,-0.16769900000000001,10.0172,10.8494,-0.262859,-0.401648,1.2756399999999999,2.2697599999999998,-0.00702971,-0.9791120000000001
13846,-2.2246900000000003,6.32015,12.3933,-0.651854,-3.19663,-0.381856,9.83532,10.8499,-0.22834200000000002,-0.404379,1.27226,2.27011,-0.00665807,-0.976915
13847,-3.1947900000000002,5.47783,12.37,-0.5307729999999999,-3.1665799999999997,-0.567332,9.67955,10.5313,-0.19528800000000002,-0.0890933,1.1638899999999999,1.8280900000000002,-0.00633984,-0.639047
13848,-3.9397,4.8419099999999995,12.3675,-0.41502100000000003,-3.17088,-0.721005,9.55832,10.5316,-0.160637,-0.09166239999999999,1.16258,1.8283099999999999,-0.00600112,-0.6374920000000001
13849,-4.43564,4.45239,12.365,-0.301819,-3.17519,-0.829139,9.482460000000001,10.532,-0.126133,-0.0942477,1.16196,1.82853,-0.00566028,-0.6359279999999999
13850,-4.53005,4.46138,12.3626,-0.191646,-3.1795,-0.843066,9.50047,10.5323,-0.0919425,-0.096849,1.16299,1.82876,-0.00532054,-0.634355
13851,-3.98414,5.10721,12.3601,-0.08493880000000001,-3.18382,-0.7081109999999999,9.66688,10.5327,-0.058227,-0.09946619999999999,1.16781,1.8289799999999998,-0.00498499,-0.6327729999999999
13852,-2.69346,6.49394,12.3576,0.0179109,-3.18815,-0.41796099999999997,9.98784,10.533,-0.0251405,-0.102099,1.17783,1.8292,-0.00465655,-0.6311829999999999
13853,-0.8924049999999999,8.38685,12.3552,0.116558,-3.1924900000000003,-0.0453845,10.3904,10.5334,0.00717095,-0.10474800000000001,1.19185,1.82943,-0.00433796,-0.629584
13854,0.8773620000000001,10.2439,12.3527,0.21070500000000003,-3.19683,0.286223,10.7511,10.5338,0.0385702,-0.107412,1.2060899999999999,1.82965,-0.0040317,-0.627976
13855,2.0606,11.5098,12.3503,0.300106,-3.20119,0.474738,10.9677,10.5341,0.0689299,-0.11009200000000001,1.2163899999999999,1.82987,-0.00374002,-0.626359
13856,2.4295400000000003,11.9563,12.3478,0.38456399999999996,-3.20555,0.498828,11.0186,10.5345,0.09813380000000001,-0.11278800000000001,1.22081,1.8300900000000002,-0.00346488,-0.624733
13857,2.19846,11.7978,12.3453,0.463934,-3.20992,0.418612,10.964,10.5348,0.126077,-0.115498,1.2206299999999999,1.8303200000000002,-0.00320796,-0.6230979999999999
13858,1.8240900000000002,11.4908,12.3429,0.538118,-3.21429,0.32150700000000004,10.8911,10.5352,0.152666,-0.118224,1.21899,1.83054,-0.0029706,-0.621455
13859,1.66704,11.3958,12.3404,0.607069,-3.21867,0.26208200000000004,10.8545,10.5355,0.17782,-0.12096400000000002,1.21845,1.83076,-0.00275382,-0.6198020000000001
13860,1.7904799999999998,11.5761,12.3379,0.670788,-3.22306,0.243444,10.8571,10.5359,0.201472,-0.12372000000000001,1.21961,1.8309799999999998,-0.00255832,-0.6181409999999999
13861,2.02665,11.864,12.3355,0.72932,-3.2274599999999998,0.24455100000000002,10.8779,10.5362,0.223566,-0.12649000000000002,1.22167,1.8312099999999998,-0.00238445,-0.616472
13862,2.19659,12.0805,12.333,0.782752,-3.2318599999999997,0.25613600000000003,10.9075,10.5366,0.24406,-0.129275,1.2238200000000001,1.83143,-0.00223224,-0.614793
13863,2.25547,12.1809,12.3305,0.8312139999999999,-3.23628,0.28683000000000003,10.9546,10.537,0.26292600000000005,-0.132075,1.2260799999999998,1.83165,-0.00210136,-0.613105
13864,2.24696,12.2092,12.3281,0.87487,-3.2406900000000003,0.337888,11.0205,10.5373,0.280147,-0.134889,1.2287,1.83188,-0.00199119,-0.611409
13865,2.15787,12.1523,12.3256,0.913919,-3.24512,0.37993000000000005,11.0756,10.5377,0.295719,-0.137717,1.23118,1.8321,-0.00190078,-0.609704
13866,1.857,11.8792,12.3231,0.9485879999999999,-3.24955,0.362578,11.0697,10.538,0.30965,-0.14056,1.23209,1.8323200000000002,-0.00182891,-0.6079899999999999
13867,1.19581,11.2416,12.3207,0.979131,-3.25399,0.251793,10.9687,10.5384,0.32195999999999997,-0.14341700000000002,1.23023,1.83254,-0.00177406,-0.606267
13868,0.166189,10.2318,12.3182,1.0058200000000002,-3.2584299999999997,0.0588062,10.7839,10.5387,0.33268000000000003,-0.146287,1.2258,1.83277,-0.00173449,-0.604536
13869,-1.05494,9.026869999999999,12.3157,1.02895,-3.26288,-0.16857,10.5632,10.5391,0.34185,-0.149172,1.2205,1.8329900000000001,-0.00170824,-0.602796
13870,-2.225,7.86975,12.3133,1.04882,-3.2673400000000004,-0.383377,10.3535,10.5395,0.34952,-0.15207,1.21623,1.8332099999999998,-0.00169314,-0.601047
13871,-3.19375,6.937939999999999,12.4903,1.06392,-3.42256,-0.567249,10.0693,10.6141,0.348586,-0.326121,1.11486,1.3874600000000001,-0.00176451,-0.252077
13872,-3.93825,6.20061,12.4879,1.0779,-3.4269800000000004,-0.721997,9.91669,10.6144,0.35323499999999997,-0.328963,1.11264,1.38755,-0.00180588,-0.250921
13873,-4.4339900000000005,5.70972,12.4856,1.0895700000000001,-3.43141,-0.8308120000000001,9.808760000000001,10.6148,0.356611,-0.331816,1.1111,1.38764,-0.00185074,-0.24975799999999998
13874,-4.528230000000001,5.61832,12.4832,1.09923,-3.43585,-0.84447,9.79477,10.6151,0.358793,-0.33468200000000004,1.1112,1.38773,-0.00189616,-0.24859099999999998
13875,-3.9821199999999997,6.16557,12.4808,1.1071799999999998,-3.44029,-0.708488,9.9293,10.6155,0.35986599999999996,-0.33755799999999997,1.1151,1.38782,-0.00193922,-0.247417
13876,-2.6913400000000003,7.456060000000001,12.4784,1.1137299999999999,-3.4447400000000004,-0.417396,10.2179,10.6158,0.359917,-0.340447,1.1242,1.38791,-0.00197698,-0.246238
13877,-0.890558,9.25543,12.475999999999999,1.11916,-3.44919,-0.044755800000000005,10.5871,10.6162,0.359038,-0.343346,1.13731,1.3880000000000001,-0.00200663,-0.245054
13878,0.878476,11.0222,12.4736,1.12371,-3.45365,0.285986,10.9136,10.6165,0.35731799999999997,-0.34625700000000004,1.15065,1.38809,-0.00202542,-0.243864
13879,2.0607599999999997,12.2015,12.4713,1.12763,-3.45811,0.47344899999999995,11.095999999999998,10.6169,0.354851,-0.349179,1.1600700000000002,1.38818,-0.00203076,-0.242668
13880,2.42895,12.5664,12.4689,1.13113,-3.4625800000000004,0.497183,11.114,10.6172,0.35172800000000004,-0.352112,1.1636600000000001,1.3882700000000001,-0.00202027,-0.24146700000000001
13881,2.19768,12.3315,12.4665,1.1344100000000001,-3.46705,0.41759300000000005,11.0282,10.6176,0.348039,-0.355056,1.1627,1.38836,-0.00199176,-0.24026
13882,1.8236,11.9538,12.4641,1.13763,-3.4715300000000004,0.321587,10.9254,10.618,0.34387199999999996,-0.358011,1.16032,1.38845,-0.00194327,-0.239048
13883,1.66693,11.7936,12.4617,1.1409200000000002,-3.47601,0.262943,10.8596,10.6183,0.33931,-0.360976,1.15906,1.3885299999999998,-0.00187315,-0.23783
13884,1.79045,11.9137,12.4593,1.14439,-3.4805,0.24438000000000001,10.8335,10.6187,0.334436,-0.363952,1.15955,1.38862,-0.00178001,-0.236607
13885,2.0262599999999997,12.1463,12.4569,1.14812,-3.4849900000000003,0.245113,10.8265,10.619000000000002,0.329326,-0.366938,1.16097,1.38871,-0.0016628,-0.23537800000000003
13886,2.19559,12.3128,12.4546,1.1521700000000001,-3.48949,0.256413,10.8299,10.6194,0.32405100000000003,-0.369935,1.1625299999999998,1.3888,-0.00152078,-0.23414400000000002
13887,2.25393,12.3687,12.4522,1.15654,-3.49399,0.287175,10.8526,10.6197,0.318677,-0.37294099999999997,1.16424,1.38889,-0.00135356,-0.232904
13888,2.24513,12.3577,12.4498,1.16125,-3.4985,0.338463,10.8958,10.6201,0.313265,-0.375958,1.16635,1.3889799999999999,-0.0011611,-0.231659
13889,2.156,12.2667,12.4474,1.16626,-3.5030099999999997,0.38056799999999996,10.9299,10.6204,0.307868,-0.378985,1.16836,1.38907,-0.0009436830000000001,-0.230408
13890,1.8552099999999998,11.9642,12.445,1.17153,-3.5075199999999995,0.363058,10.9044,10.6208,0.302535,-0.382021,1.16885,1.38916,-0.00070197,-0.229152
13891,1.19424,11.3018,12.4426,1.17697,-3.5120400000000003,0.25217,10.7855,10.6211,0.29730700000000004,-0.385067,1.1666100000000001,1.38925,-0.00043694,-0.22789
13892,0.16506400000000002,10.2712,12.4402,1.1825,-3.5165599999999997,0.059366300000000004,10.585,10.6215,0.29222,-0.38812199999999997,1.16185,1.38934,-0.000149904,-0.226623
13893,-1.05538,9.04941,12.4379,1.18801,-3.5210800000000004,-0.167707,10.3503,10.6218,0.287302,-0.391187,1.15626,1.38943,0.000157517,-0.22535
13894,-2.22465,7.878589999999999,12.4355,1.1933799999999999,-3.52561,-0.382575,10.1279,10.6222,0.28257600000000005,-0.39426,1.15172,1.38952,0.000483411,-0.224072
13895,-3.19277,6.88885,12.3369,1.19887,-3.45419,-0.566505,9.82541,10.6197,0.27162600000000003,-0.499446,1.05403,0.7578229999999999,0.000867224,0.314094
13896,-3.9373699999999996,6.14193,12.3345,1.2035200000000001,-3.45875,-0.72173,9.66292,10.6201,0.267057,-0.5025149999999999,1.05158,0.757732,0.00119164,0.314807
13897,-4.4332199999999995,5.64319,12.3321,1.20761,-3.46331,-0.831282,9.546339999999999,10.6205,0.26274000000000003,-0.5055930000000001,1.0498,0.757641,0.00152733,0.31552199999999997
13898,-4.52728,5.54553,12.3297,1.21099,-3.46788,-0.84534,9.52551,10.6209,0.25868,-0.508679,1.04967,0.75755,0.00187175,0.316238
13899,-3.9807,6.08766,12.3273,1.21353,-3.47245,-0.709205,9.65512,10.6212,0.254875,-0.5117729999999999,1.05332,0.757458,0.00222221,0.316957
13900,-2.68954,7.37338,12.3249,1.21509,-3.4770199999999996,-0.41772600000000004,9.94032,10.6216,0.25132,-0.514875,1.06215,0.757367,0.00257594,0.317678
13901,-0.888868,9.16751,12.3224,1.21553,-3.4816,-0.0449644,10.307,10.622,0.248007,-0.517984,1.0749799999999998,0.7572760000000001,0.00293006,0.3184
13902,0.87946,10.9281,12.32,1.21475,-3.4861699999999995,0.285456,10.6316,10.6223,0.24492199999999997,-0.521101,1.08802,0.757185,0.00328167,0.31912399999999996
13903,2.06078,12.1003,12.3176,1.21264,-3.49076,0.472458,10.812999999999999,10.6227,0.24205300000000002,-0.524226,1.09713,0.757093,0.00362785,0.31985
13904,2.42829,12.4572,12.3152,1.2091,-3.49534,0.496075,10.8312,10.6231,0.23938099999999998,-0.527357,1.10039,0.7570020000000001,0.00396574,0.32057800000000003
13905,2.1968900000000002,12.2138,12.3128,1.20407,-3.4999300000000004,0.41690600000000005,10.7468,10.6235,0.23689000000000002,-0.530496,1.0990799999999998,0.756911,0.00429253,0.321308
13906,1.8231099999999998,11.8264,12.3104,1.19749,-3.50452,0.321621,10.6464,10.6238,0.23455900000000002,-0.533641,1.0963100000000001,0.7568199999999999,0.00460552,0.32203899999999996
13907,1.66674,11.6549,12.3079,1.1893200000000002,-3.5091099999999997,0.26358200000000004,10.5834,10.6242,0.232369,-0.536794,1.09461,0.756729,0.00490216,0.322772
13908,1.7902099999999999,11.7616,12.3055,1.17956,-3.5137099999999997,0.24531399999999998,10.5602,10.6246,0.2303,-0.539953,1.0946200000000001,0.756637,0.00518006,0.323507
13909,2.02563,11.9786,12.3031,1.16821,-3.5183,0.246169,10.5563,10.625,0.228334,-0.5431189999999999,1.0955,0.756546,0.00543705,0.32424400000000003
13910,2.1945099999999997,12.1276,12.3007,1.1553,-3.5229,0.257625,10.5631,10.6253,0.226452,-0.546291,1.09648,0.756455,0.00567117,0.32498299999999997
13911,2.25258,12.1642,12.2983,1.14087,-3.5275,0.288541,10.5894,10.6257,0.224636,-0.54947,1.0975700000000002,0.756364,0.00588072,0.325723
