,timestamp,demand,grid1-load,grid1-loss,grid1-temp,grid2-load,grid2-loss,grid2_1-temp,grid2_2-temp,grid3-load,grid3-loss,grid3-temp,has incorrect data
12390,2019-05-01 06:00:00,241.38198004970002,274.828,11.8769,280.05,152.80700000000002,9.93597,275.534423828125,276.561553955078,11.0825,1.02562,276.678466796875,False
12391,2019-05-01 07:00:00,259.8958530301,298.906,13.4144,280.05,156.28799999999998,10.2005,275.1787109375,277.204681396484,12.0022,1.03861,276.519134521484,False
12392,2019-05-01 08:00:00,275.2048961101,318.226,14.745999999999999,279.95,160.591,10.5603,275.101806640625,277.19696044921903,11.9792,1.03772,276.286041259766,False
12393,2019-05-01 09:00:00,275.0441651406,326.29200000000003,15.3279,279.95,164.047,10.8385,275.288818359375,277.272003173828,12.3243,1.04361,276.160614013672,False
12394,2019-05-01 10:00:00,275.4468976878,328.105,15.4646,279.95,165.157,10.9456,275.044677734375,277.24932861328097,12.1218,1.04009,276.56964111328097,False
12395,2019-05-01 11:00:00,272.1096774762,329.964,15.6069,279.85,165.299,10.9665,274.650146484375,277.018646240234,12.1896,1.0417100000000001,276.584136962891,False
12396,2019-05-01 12:00:00,270.676463097,329.541,15.5766,279.15,165.55599999999998,10.9673,274.833740234375,277.281585693359,11.9805,1.0377100000000001,276.844940185547,False
12397,2019-05-01 13:00:00,273.8179910488,333.699,15.9048,279.05,164.829,10.8986,274.97216796875,277.15234375,11.9589,1.0382200000000001,275.72552490234403,False
12398,2019-05-01 14:00:00,279.9019703779,336.44699999999995,16.1318,278.85,164.55599999999998,10.8705,275.170166015625,276.842437744141,12.3421,1.04457,275.819976806641,False
12399,2019-05-01 15:00:00,281.5410255301,332.38199999999995,15.8544,278.75,164.963,10.9189,274.478515625,276.22686767578097,11.7375,1.03369,275.681060791016,False
12400,2019-05-01 16:00:00,281.80265813200003,331.45300000000003,15.7928,278.25,165.168,10.9306,273.741943359375,275.572509765625,12.0388,1.0401200000000002,275.652130126953,False
12401,2019-05-01 17:00:00,282.484648061,334.134,16.0197,277.85,164.81799999999998,10.9043,273.315673828125,275.57611083984403,11.4223,1.03407,275.41009521484403,False
12402,2019-05-01 18:00:00,288.6545643118,336.36,16.2096,277.35,164.891,10.9046,272.89306640625,276.0849609375,12.0928,1.04313,274.86419677734403,False
12403,2019-05-01 19:00:00,292.0998496879,334.536,16.0849,277.25,165.028,10.9217,272.5693359375,275.64141845703097,12.252,1.04672,274.44219970703097,False
12404,2019-05-01 20:00:00,287.6365824067,325.232,15.435,277.05,164.579,10.8695,272.37353515625,275.066528320313,12.7868,1.05636,274.20623779296903,False
